1.8607e-05,1.1491e-05,1.2764e-06,0.59878,0.40064,0.00054745,1
6.591e-08,7.5144e-08,1.8463e-08,0.67711,0.32287,1.9241e-05,1
0.73577,0.11528,0.1484,0.0002796,1.292e-05,0.00026047,1
0.53637,0.1724,0.29084,0.00035263,6.1627e-06,3.4511e-05,1
0.80092,0.083214,0.11585,1.6731e-05,1.1664e-07,7.0397e-06,1
0.61567,0.048043,0.33608,0.00018652,3.3089e-07,1.8411e-05,1
5.8678e-15,0.0034137,9.689e-07,8.5791e-08,0.053669,0.94292,4
0.0070942,0.017691,0.87215,0.088747,0.0073811,0.0069338,4
5.9429e-05,0.00098664,0.97221,0.025958,0.00021602,0.00056787,4
1.2758e-09,5.8785e-05,8.7986e-06,0.00018728,0.17214,0.82761,4
0.98339,0.0043001,5.4609e-05,0.012231,6.1014e-06,1.7513e-05,1
0.99962,6.5414e-05,2.5603e-08,0.00031784,3.1387e-08,1.274e-10,1
0.13064,0.0065075,0.74639,0.11251,0.001177,0.002775,2
0.0065029,0.0037673,0.8706,0.09536,0.0027788,0.020988,1
0.0013816,0.0011735,0.049624,0.90722,0.028944,0.011657,3
1.2595e-06,5.5409e-06,0.00409,0.98108,0.013146,0.0016812,3
1.6172e-09,4.1658e-08,9.7701e-05,0.99034,0.0095402,2.1651e-05,3
3.0521e-11,3.0752e-09,1.5362e-05,0.9977,0.0022831,2.2098e-06,3
0.086851,0.007588,0.87254,0.031537,0.00015278,0.001332,2
0.36112,0.029585,0.60671,0.002056,1.0328e-05,0.00051265,2
0.016926,0.030562,0.43032,0.51575,0.0041233,0.0023191,4
0.0032833,0.0051574,0.56194,0.42943,0.00014768,4.4011e-05,4
0.00015825,0.00064417,0.43118,0.56769,0.00024001,8.9142e-05,4
8.8433e-06,7.0043e-05,0.46142,0.53808,0.00035789,6.9355e-05,4
3.4425e-07,6.0714e-05,1.9458e-05,0.017224,0.12936,0.85333,3
8.6409e-12,2.3602e-08,1.5192e-09,0.0043227,0.019988,0.97569,3
1.1036e-16,2.6171e-12,4.43e-13,0.0012206,0.0073599,0.99142,4
9.78e-24,3.9224e-17,1.8928e-18,2.1517e-05,0.00216,0.99782,4
3.8014e-31,3.1842e-22,5.9925e-25,5.3811e-08,0.00063851,0.99936,4
6.9438e-40,1.6717e-29,4.2274e-31,1.1797e-12,3.8229e-05,0.99996,4
0.038171,0.0054195,0.93738,0.011148,0.00044846,0.0074337,3
0.00015181,0.22263,0.72649,0.0012971,0.0004076,0.049018,3
0.00030109,6.6678e-05,8.4429e-06,0.2103,0.042056,0.74727,4
5.1554e-09,1.0654e-09,1.7528e-12,0.0081571,0.00051588,0.99133,4
5.4119e-15,2.3157e-14,2.6476e-17,0.0003328,9.4829e-05,0.99957,4
1.5469e-25,1.1395e-22,1.1974e-31,5.1854e-09,1.7267e-10,1,4
0.84592,0.012678,0.14077,0.00049892,9.5911e-07,0.00013497,1
0.77135,0.0068082,0.0074678,0.21153,0.0026918,0.00015325,1
0.0086922,0.0094499,0.069702,0.89891,0.011324,0.001917,1
0.00043835,0.00017209,0.0077,0.99066,0.0010239,6.2356e-06,1
0.0074646,0.0029493,0.14653,0.82709,0.010679,0.0052963,3
0.00021902,1.8569e-05,0.010718,0.98664,0.0023648,3.8648e-05,3
6.3205e-06,1.1163e-07,0.00082183,0.99647,0.0026998,2.6975e-06,3
4.6744e-07,4.2656e-09,1.5271e-05,0.99567,0.0043097,7.0747e-07,3
1.7879e-09,2.6398e-11,2.033e-08,0.9914,0.0085948,1.928e-06,4
8.2239e-07,0.011544,0.00036223,0.031211,0.91694,0.039944,4
0.99577,0.0036052,0.00061281,1.1148e-05,2.2538e-08,2.3607e-06,1
0.99922,0.00016772,0.0004468,0.00016617,3.9758e-10,1.1518e-09,1
0.29837,0.010261,0.63782,0.052539,0.00017549,0.00083576,2
0.40153,0.0028874,0.40221,0.19327,4.6413e-05,5.8075e-05,2
0.75819,0.22059,0.019972,1.8654e-08,2.4174e-07,0.0012387,2
0.070016,0.044634,0.88321,0.00071606,1.0404e-05,0.0014159,2
2.5125e-05,0.004477,0.098471,0.11191,0.11005,0.67506,2
5.2626e-09,0.0016056,0.0066121,1.3915e-05,0.0030773,0.98869,2
1.1314e-11,6.4732e-05,0.0019715,3.6406e-05,0.00091325,0.99701,2
1.1526e-12,2.1476e-06,3.5714e-05,1.3655e-08,1.9404e-05,0.99994,2
8.8024e-16,4.0953e-09,1.8785e-07,1.727e-08,5.3672e-06,0.99999,2
0.0041708,0.0045105,0.10619,0.87406,0.004213,0.0068569,2
1.1774e-08,1.2e-06,4.1147e-07,0.0017552,0.0097918,0.98845,4
0.02133,0.0061745,0.95941,0.0088702,0.00016008,0.0040594,4
0.15977,0.012132,0.79822,0.000161,1.3807e-05,0.029706,1
0.069981,0.0010393,0.92864,4.6448e-06,4.0546e-09,0.0003381,1
0.003224,2.7665e-05,0.99636,0.00012362,5.4547e-09,0.00026922,1
0.026972,0.0065604,0.0085641,0.94761,0.00972,0.00057049,2
0.012909,0.022139,0.95168,0.0074909,0.00050585,0.0052748,2
0.00061516,0.0011829,0.9944,0.0019181,8.7707e-07,0.0018787,2
1.1693e-05,4.7814e-05,0.99878,0.000703,1.1481e-07,0.00045542,2
1.4306e-06,7.634e-06,0.99973,3.7701e-05,4.5423e-09,0.00022812,1
7.2818e-07,5.1407e-07,0.99975,1.6834e-05,1.1197e-09,0.00023584,1
2.8728e-07,3.8898e-08,0.99917,0.00024322,1.2852e-09,0.00058462,1
0.98997,0.00702,0.0029914,1.4966e-07,9.8852e-10,2.1806e-05,2
0.99899,0.00014076,0.00087056,2.4151e-06,1.3978e-10,1.461e-08,2
0.99723,7.9867e-06,0.0025589,0.0002039,9.7325e-11,6.8206e-09,2
0.99775,4.0316e-07,0.0019747,0.00027957,4.2944e-10,1.5115e-08,2
0.97405,6.9186e-08,0.020992,0.004956,9.9348e-09,1.8748e-07,2
0.99007,1.2863e-08,0.0076183,0.0023151,1.4592e-07,3.6993e-07,2
0.99876,5.0336e-09,0.0012327,4.0054e-06,2.6482e-10,2.5093e-07,2
0.9997,5.1263e-09,0.00028615,1.0919e-05,6.609e-13,1.1863e-09,2
5.0788e-06,0.021109,0.0046017,0.26209,0.41291,0.29929,4
1.2153e-13,6.5327e-05,2.927e-07,0.0045839,0.47445,0.5209,4
0.016303,0.0015112,0.00019945,0.42022,0.55894,0.0028325,1
0.94994,0.014076,0.0007231,0.03461,0.00061787,3.7039e-05,1
5.4606e-07,3.6378e-06,1.1515e-05,7.6099e-05,0.0001187,0.99979,4
0.0038981,0.029771,0.57071,0.3824,0.0020263,0.011202,2
0.0011515,0.02476,0.95461,0.019443,5.6667e-06,2.8902e-05,2
4.2251e-05,0.0087688,0.97524,0.015763,2.9679e-06,0.0001858,2
0.00093032,0.016293,0.85801,0.087948,0.0045806,0.03224,2
0.0089766,0.023728,1.187e-06,0.036787,0.93006,0.00045124,2
0.00064634,0.0011818,0.0017169,0.90216,0.071111,0.023184,4
0.007115,0.010572,0.62222,0.35308,0.0031155,0.0039024,1
0.97668,0.0047879,0.0029448,0.015546,1.0641e-05,3.261e-05,1
0.9999,5.4901e-05,9.4261e-06,3.6968e-05,6.5816e-10,1.7815e-09,1
3.1287e-15,0.00060122,1.7808e-10,4.9531e-11,5.1959e-05,0.99935,4
2.7766e-26,2.6044e-07,3.4725e-20,1.0381e-20,1.8456e-08,1,4
2.6924e-28,3.2078e-11,3.6466e-23,1.088e-22,1.6945e-11,1,4
0.039641,0.015286,0.83933,0.10402,0.00037812,0.0013503,1
0.0055229,0.0017279,0.99167,0.00099401,4.012e-07,8.8453e-05,1
0.006073,0.083885,0.24204,0.63718,0.02387,0.0069498,2
0.12495,0.0051161,0.098538,0.76261,0.0076428,0.0011364,1
0.0050323,9.0049e-05,0.0055964,0.98741,0.0018635,6.7939e-06,1
0.16075,0.008868,7.7838e-05,0.31226,0.51722,0.0008212,1
0.04438,0.00048369,3.3308e-08,0.079235,0.8759,6.3062e-07,4
0.02372,0.97583,1.6053e-05,3.1107e-14,4.2763e-11,0.0004311,2
0.604,0.040345,0.35279,0.002544,1.4497e-05,0.00030626,1
0.016638,0.033492,0.2848,0.64169,0.012346,0.011039,2
2.1619e-06,0.00046075,0.024264,0.94837,0.023999,0.0029024,2
0.29197,0.68072,0.024511,6.0905e-06,1.6187e-06,0.0027875,2
0.23087,0.76906,6.6422e-05,7.173e-10,6.3711e-10,1.3017e-06,2
0.019655,0.04099,0.9354,0.0011727,4.1391e-05,0.0027383,1
1.3071e-19,0.022,2.8051e-10,7.5925e-11,0.00072729,0.97727,4
0.00040826,0.0090207,0.25909,0.67813,0.032976,0.020366,1
8.8343e-07,0.00079857,0.31709,0.66377,0.0021834,0.016157,1
1.1612e-08,4.8261e-05,0.243,0.73962,0.0069986,0.010327,1
1.4642e-09,1.521e-06,0.081473,0.88353,0.026925,0.0080739,2
6.2512e-06,0.00088747,0.020009,0.12703,0.11103,0.74104,2
0.17662,0.14713,4.3031e-05,0.14053,0.53515,0.00053688,4
6.3613e-06,0.00078254,2.4528e-08,0.0047961,0.9944,1.23e-05,4
3.4473e-10,1.3192e-05,2.5246e-14,9.1043e-06,0.99998,7.1111e-07,4
6.1006e-19,2.4723e-09,5.3407e-22,2.7469e-10,0.99969,0.00030658,4
0.082053,0.012859,0.90244,0.0012485,4.74e-05,0.0013493,1
0.2574,0.11406,0.62525,0.0021873,0.00016184,0.00093609,1
0.20344,0.092766,0.70372,1.839e-05,5.4277e-07,5.5263e-05,1
0.49778,0.008159,0.47604,0.017234,0.000101,0.0006852,1
0.62408,0.00040871,0.37192,0.0035305,2.4467e-06,5.7549e-05,1
0.023378,0.09979,0.87035,0.0003604,2.4314e-05,0.0060994,1
0.00028403,0.0947,0.90382,3.5661e-06,1.8617e-07,0.0011905,1
0.85706,0.095813,0.0452,4.8118e-05,8.2528e-06,0.0018736,2
0.71974,0.021774,0.25813,0.00020472,5.3026e-06,0.00015311,1
0.055213,0.12629,0.78001,0.024669,0.0059232,0.0078881,2
0.17532,0.038205,0.76928,0.016046,0.00015872,0.00099295,2
0.00094994,0.0076968,1.3344e-05,0.069857,0.92026,0.0012242,4
0.84832,0.02119,0.13033,8.3777e-06,1.7708e-07,0.00015495,2
0.96762,0.0032115,0.029165,1.0813e-07,2.6955e-10,1.9317e-06,2
0.64458,0.025995,0.32759,0.0015946,1.4561e-05,0.00022377,2
0.12871,0.017765,0.85211,0.00029885,3.6028e-05,0.0010747,1
0.0064797,0.03122,0.75445,0.14791,0.033347,0.026597,2
0.83842,0.075277,0.026648,0.057541,0.0019788,0.00013501,2
0.0013482,0.075345,0.76709,0.050586,0.057753,0.047875,2
0.00090666,0.025994,0.97129,0.0015428,9.2248e-06,0.00025842,2
0.0066787,0.010065,0.18469,0.78561,0.010251,0.0027026,1
0.16146,0.025291,0.81059,0.0016435,0.00017774,0.00083659,2
0.01276,0.0032576,0.98384,2.1429e-05,5.4856e-07,0.00011732,2
0.0079719,0.0091424,0.7862,0.15835,0.0099121,0.028418,2
0.0018665,0.011272,0.9857,0.00051103,5.0635e-06,0.00064303,2
1.6288e-14,7.5584e-12,6.1938e-15,3.6422e-08,0.00067331,0.99933,4
4.8629e-05,0.00015034,0.004017,0.58154,0.25845,0.1558,2
1.155e-09,4.196e-07,7.9043e-06,0.26433,0.68107,0.05459,2
0.16202,0.015447,0.82078,0.00078609,1.1658e-05,0.00094911,2
0.2371,0.071827,0.00072737,0.68942,0.00049484,0.00043253,4
0.029421,0.0083722,4.652e-06,0.96212,8.5382e-05,3.5193e-07,4
0.0040692,0.00078706,3.7216e-07,0.99513,9.4874e-06,2.1424e-07,4
7.1643e-05,5.9434e-06,1.0589e-08,0.99949,0.00042924,5.7555e-07,4
0.8334,0.071267,0.095142,1.8463e-05,5.1411e-06,0.00016971,1
0.99812,0.0018598,1.8701e-05,6.4756e-08,3.4887e-11,1.0562e-08,1
2.6533e-06,4.7084e-05,0.00018803,0.0027912,0.0065029,0.99047,4
0.64122,0.016547,0.21401,0.12746,0.00043986,0.0003228,1
0.2122,0.16448,0.62246,3.8257e-05,2.5387e-05,0.00079339,2
0.030943,0.0085323,0.9417,0.016213,0.00026331,0.002352,1
0.031483,0.0012729,0.96717,3.3245e-05,3.0606e-08,4.5648e-05,1
0.010196,7.2878e-05,0.98963,5.0738e-05,2.1938e-09,4.9115e-05,1
0.003247,8.4907e-06,0.99653,0.00017627,2.7884e-10,3.6597e-05,1
0.001059,0.0097075,0.69196,0.2666,0.010759,0.019912,4
9.8279e-06,0.00033241,0.92448,0.074451,0.00013059,0.00059928,4
2.1469e-08,3.6744e-05,0.90808,0.085845,0.0013421,0.0046936,4
4.047e-08,1.3802e-06,0.7925,0.19835,0.0008845,0.0082576,4
2.009e-06,0.0022808,0.00039464,0.048997,0.89625,0.052079,4
0.0037498,0.042651,0.79918,0.1472,0.0024359,0.0047873,3
1.1775e-05,0.0023937,0.53351,0.4537,0.00078685,0.0096066,3
2.2042e-07,0.00045956,0.26,0.73908,0.00012675,0.00033549,3
0.99407,0.0051495,0.00050653,0.00023336,2.9484e-06,3.7013e-05,2
0.0076057,0.037589,0.93543,0.01277,0.00022332,0.0063856,2
0.037926,0.0094895,0.1081,0.84102,0.0010456,0.0024205,1
0.0017641,0.00034829,0.010823,0.98692,0.00013781,1.0629e-05,1
7.5449e-05,7.4753e-06,1.1287e-06,0.9999,1.1997e-05,5.2107e-07,1
1.0135e-05,5.2288e-07,4.7756e-10,0.99998,7.819e-07,1.0083e-05,1
0.043735,0.022834,0.67252,0.22433,0.029009,0.0075761,1
0.0070305,0.017427,0.94916,0.020409,0.0056293,0.00033968,1
0.00042964,0.00050566,0.99783,0.00082536,1.6191e-05,0.00039102,1
4.0071e-05,6.7599e-05,0.9989,0.00079258,1.234e-06,0.00020023,1
3.1458e-06,5.0894e-05,0.7112,0.23342,0.0018333,0.053498,2
0.30353,0.014289,0.65393,0.027192,8.1646e-05,0.00097882,1
0.41508,0.001202,0.57611,0.0075265,1.5089e-06,7.2676e-05,1
0.24759,0.094236,0.65732,1.269e-05,2.0991e-05,0.00081483,2
0.18909,0.2143,0.59649,6.8959e-07,8.5274e-06,0.00010581,2
0.32427,0.071084,0.60365,0.00019904,3.3704e-06,0.00079209,1
0.32279,0.025529,0.0016472,0.61238,0.03743,0.00022333,4
0.36001,0.065698,0.57224,0.00038134,4.0251e-06,0.0016698,1
5.2769e-05,0.00043312,0.0093476,0.0068698,0.0030897,0.98021,4
0.049977,0.011917,0.93111,0.003142,4.8046e-05,0.0038041,1
0.0056733,0.035377,0.94922,0.0053096,0.00025081,0.0041701,1
1.3702e-05,0.01601,0.98245,0.0007023,5.9085e-06,0.00081364,1
0.4627,0.49102,0.0038384,0.042167,5.6551e-06,0.00026442,1
0.19063,0.019718,0.022272,0.76459,0.0025146,0.00027267,2
0.22651,0.017082,0.00061983,0.72228,0.03335,0.00015609,2
0.046898,0.024823,1.7592e-07,0.01576,0.91224,0.00028173,2
9.4342e-05,0.0028559,1.6595e-11,5.2833e-05,0.997,8.2131e-08,2
3.1853e-06,0.00068885,3.3771e-05,6.7778e-05,2.2247e-05,0.99918,4
5.2768e-12,1.1781e-06,1.1064e-08,2.4864e-08,1.5967e-06,1,4
3.975e-19,3.0978e-10,3.7137e-15,7.3417e-13,6.7765e-11,1,4
9.4297e-27,3.0774e-14,8.348e-21,8.3361e-17,1.1276e-12,1,4
0.0035232,0.17565,0.58501,0.019162,0.08761,0.12905,4
4.2978e-08,0.0036472,0.0063176,0.00026099,0.12266,0.86711,4
1.0899e-12,0.00033341,0.00013588,1.4345e-06,0.013379,0.98615,4
1.4554e-16,1.4131e-07,6.0379e-09,4.8841e-10,0.0022545,0.99775,4
3.8349e-05,0.00080642,0.032006,0.26415,0.11883,0.58417,4
0.054331,0.056579,0.873,0.013447,0.00045461,0.0021831,1
0.77419,0.20212,5.4864e-05,0.023532,8.9813e-05,1.1279e-05,3
0.19339,0.77571,0.00079921,0.030071,3.0336e-05,1.7879e-08,3
0.21991,0.76249,1.5259e-06,0.017458,0.00013509,2.6999e-09,3
0.42346,0.56573,3.4584e-06,0.010482,0.00031797,3.3685e-09,3
0.0074512,0.98638,1.5273e-05,0.0050807,0.0010722,4.591e-09,3
0.00013593,0.99666,1.8403e-07,0.0022516,0.00095032,8.8992e-10,3
3.1324e-07,0.99762,2.5076e-10,0.00023932,0.0021407,5.9205e-10,3
1.4323e-08,0.0014651,7.6527e-09,8.6905e-05,0.98015,0.018294,3
0.0060041,0.028558,0.40077,0.55825,0.0031281,0.0032896,2
1.9193e-05,0.0024903,0.25778,0.73549,0.0038481,0.00037002,2
0.27975,0.070812,0.63241,0.016115,2.3343e-05,0.00088961,1
0.017681,0.0046799,0.91955,0.052076,0.00073365,0.0052833,2
0.98854,0.0096453,1.3807e-05,0.0017292,6.1804e-05,5.4481e-06,1
0.9996,0.00037226,8.9216e-08,3.1544e-05,1.586e-08,1.3525e-11,1
0.99997,1.0682e-05,6.0547e-08,2.1176e-05,9.2403e-10,3.365e-14,1
0.99982,9.5142e-07,3.0081e-08,0.0001803,1.3599e-08,9.6928e-14,1
0.99934,2.8472e-08,2.0546e-07,0.00065558,4.8023e-07,9.147e-12,1
6.969e-09,0.00038241,0.00017474,0.0013082,0.35999,0.63815,3
0.0026295,0.92123,0.043341,6.4284e-05,0.0066283,0.026103,2
0.028169,0.019789,0.94038,0.0067011,0.0010307,0.0039307,1
0.00079595,0.00075586,0.99449,0.0036029,2.034e-05,0.0003365,1
2.0255e-05,4.916e-05,0.99953,0.00021753,8.8247e-07,0.00018333,1
1.1212e-06,8.3278e-06,0.99921,1.5714e-05,3.5095e-08,0.00076461,1
6.5125e-07,7.4397e-07,0.99975,9.0108e-05,1.5258e-09,0.00015853,1
1.1014e-06,1.1096e-07,0.9998,5.8194e-06,4.6158e-09,0.00019786,1
3.4716e-07,7.6903e-09,0.9993,0.00042306,2.2274e-09,0.00027371,1
0.010574,0.053561,0.90669,0.017498,0.002962,0.0087171,3
0.11024,0.12827,0.16771,0.59093,0.0023362,0.00051408,1
0.0034893,0.99528,4.6612e-06,2.0489e-07,0.0011429,8.5167e-05,4
0.024019,0.93723,0.012676,1.665e-10,1.9363e-05,0.026052,2
0.00017508,0.0029509,0.057132,0.72856,0.16901,0.04217,3
0.046657,0.2555,0.00020032,0.5919,0.10537,0.00037131,2
0.26683,0.061029,0.65844,0.012887,0.0001551,0.00065728,1
2.9745e-05,0.00016913,1.5477e-05,0.034084,0.95212,0.013578,2
1.2976e-09,7.2488e-08,2.5131e-09,0.008685,0.99027,0.0010482,2
2.0339e-14,4.6777e-11,1.6872e-14,0.00019627,0.99979,1.0479e-05,2
1.3842e-19,2.772e-14,9.4392e-21,9.2818e-07,1,1.5961e-06,2
2.5248e-24,4.6173e-18,5.5462e-26,9.0008e-09,1,4.8282e-06,2
0.94262,0.057343,1.1255e-06,3.6005e-05,7.0961e-08,1.5989e-06,1
2.0735e-09,8.2599e-05,2.412e-06,0.00068583,0.24801,0.75122,4
